epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/quality,train/reward,train/shape_j,train/shape_m,val/gap,val/makespan,val/reward
,49,,,1480.7090759277344,,,,,,,,
,49,,1.474142074584961,,,,,,,,,
0,49,,,,0.8178266286849976,1.3316181898117065,-3452.999755859375,15.0,15.0,,,
,99,,,1468.9035415649414,,,,,,,,
,99,,11.125802993774414,,,,,,,,,
0,99,,,,0.823915958404541,1.3550348281860352,-3274.0,15.0,15.0,,,
,149,,,1470.4954624176025,,,,,,,,
,149,,2.7010440826416016,,,,,,,,,
0,149,,,,0.8418537378311157,1.3207786083221436,-3141.999755859375,15.0,15.0,,,
,199,,,1419.9397563934326,,,,,,,,
,199,,10.057210922241211,,,,,,,,,
0,199,,,,0.8316861391067505,1.3344264030456543,-3259.0,15.0,15.0,,,
,249,,,1445.270299911499,,,,,,,,
,249,,2.669811248779297,,,,,,,,,
0,249,,,,0.8406026363372803,1.298126459121704,-3334.00048828125,15.0,15.0,,,
,299,,,1666.6755676269531,,,,,,,,
,299,,9.137868881225586,,,,,,,,,
0,299,,,,0.7554939389228821,1.2899545431137085,-3165.000244140625,15.0,15.0,,,
,349,,,1744.4415092468262,,,,,,,,
,349,,2.619504928588867,,,,,,,,,
0,349,,,,0.79405677318573,1.2907286882400513,-3243.999755859375,15.0,15.0,,,
,399,,,1447.3302364349365,,,,,,,,
,399,,10.973453521728516,,,,,,,,,
0,399,,,,0.7377876043319702,1.3279935121536255,-3338.000244140625,15.0,15.0,,,
,449,,,1442.7001476287842,,,,,,,,
,449,,3.468036651611328,,,,,,,,,
0,449,,,,0.7417903542518616,1.360202431678772,-3200.999755859375,15.0,15.0,,,
,499,,,1472.6004600524902,,,,,,,,
,499,,11.74020767211914,,,,,,,,,
0,499,,,,0.7362639904022217,1.3105536699295044,-3370.0,15.0,15.0,,,
,549,,,1441.4007663726807,,,,,,,,
,549,,1.3201236724853516,,,,,,,,,
0,549,,,,0.7662651538848877,1.3079190254211426,-3238.0,15.0,15.0,,,
,599,,,1460.3602886199951,,,,,,,,
,599,,10.563850402832031,,,,,,,,,
0,599,,,,0.7412278652191162,1.2985140085220337,-3135.0,15.0,15.0,,,
,649,,,1464.2393589019775,,,,,,,,
,649,,2.378702163696289,,,,,,,,,
0,649,,,,0.7116115093231201,1.2977468967437744,-3226.000244140625,15.0,15.0,,,
,699,,,1468.9903259277344,,,,,,,,
,699,,9.074926376342773,,,,,,,,,
0,699,,,,0.741127610206604,1.3577275276184082,-3284.999755859375,15.0,15.0,,,
,749,,,1411.0517501831055,,,,,,,,
,749,,2.3462772369384766,,,,,,,,,
0,749,,,,0.7319413423538208,1.332300066947937,-3300.000244140625,15.0,15.0,,,
,799,,,1463.9654159545898,,,,,,,,
,799,,11.04736328125,,,,,,,,,
0,799,,,,0.6863841414451599,1.3437316417694092,-3172.000244140625,15.0,15.0,,,
,849,,,1509.2754364013672,,,,,,,,
,849,,1.5077590942382812,,,,,,,,,
0,849,,,,0.7101626396179199,1.3252373933792114,-3228.0,15.0,15.0,,,
,899,,,1420.6993579864502,,,,,,,,
,899,,9.572029113769531,,,,,,,,,
0,899,,,,0.7145543098449707,1.3305327892303467,-3209.999755859375,15.0,15.0,,,
,949,,,1587.3351097106934,,,,,,,,
,949,,2.365589141845703,,,,,,,,,
0,949,,,,0.6819033622741699,1.3267120122909546,-3182.000732421875,15.0,15.0,,,
,999,,,1534.9140167236328,,,,,,,,
,999,,10.322093963623047,,,,,,,,,
0,999,,,,0.7119054794311523,1.3367990255355835,-3320.99951171875,15.0,15.0,,,
,1049,,,1416.4104461669922,,,,,,,,
,1049,,5.1288604736328125,,,,,,,,,
0,1049,,,,0.7389991283416748,1.3391528129577637,-3140.000244140625,15.0,15.0,,,
,1099,,,1468.6801433563232,,,,,,,,
,1099,,9.273290634155273,,,,,,,,,
0,1099,,,,0.6706591844558716,1.3466811180114746,-3192.999755859375,15.0,15.0,,,
,1149,,,1764.906644821167,,,,,,,,
,1149,,1.5282630920410156,,,,,,,,,
0,1149,,,,0.6547793745994568,1.322075366973877,-3091.000244140625,15.0,15.0,,,
,1199,,,1581.465482711792,,,,,,,,
,1199,,12.363433837890625,,,,,,,,,
0,1199,,,,0.7304936647415161,1.3156591653823853,-3169.0,15.0,15.0,,,
,1249,,,1448.8708972930908,,,,,,,,
,1249,,6.439447402954102,,,,,,,,,
0,1249,,,,0.7558850049972534,1.3294942378997803,-3311.0,15.0,15.0,,,
0,1249,,,,,,,,,38.128353118896484,3377.89990234375,-3377.89990234375
,1250,1922.0592350959778,,,,,,,,,,
,1299,,,1435.9872341156006,,,,,,,,
,1299,,12.729167938232422,,,,,,,,,
1,1299,,,,0.7731149196624756,1.3350424766540527,-3294.000244140625,15.0,15.0,,,
,1349,,,1475.8658409118652,,,,,,,,
,1349,,2.38800048828125,,,,,,,,,
1,1349,,,,0.7543883323669434,1.3242626190185547,-3219.0,15.0,15.0,,,
,1399,,,1454.1223049163818,,,,,,,,
,1399,,11.183977127075195,,,,,,,,,
1,1399,,,,0.7006927728652954,1.3082809448242188,-3321.000244140625,15.0,15.0,,,
,1449,,,1573.225498199463,,,,,,,,
,1449,,1.6665458679199219,,,,,,,,,
1,1449,,,,0.6467950344085693,1.3587619066238403,-3254.0,15.0,15.0,,,
,1499,,,1427.8771877288818,,,,,,,,
,1499,,14.351844787597656,,,,,,,,,
1,1499,,,,0.6785537004470825,1.3436319828033447,-3310.99951171875,15.0,15.0,,,
,1549,,,1749.1919994354248,,,,,,,,
,1549,,3.9942264556884766,,,,,,,,,
1,1549,,,,0.6843599677085876,1.3515082597732544,-3187.000244140625,15.0,15.0,,,
,1599,,,1769.9699401855469,,,,,,,,
,1599,,13.958930969238281,,,,,,,,,
1,1599,,,,0.6870697140693665,1.305224895477295,-3328.999755859375,15.0,15.0,,,
,1649,,,1416.8412685394287,,,,,,,,
,1649,,6.7615509033203125,,,,,,,,,
1,1649,,,,0.6456125974655151,1.3765175342559814,-3239.999755859375,15.0,15.0,,,
,1699,,,1469.1994190216064,,,,,,,,
,1699,,14.576911926269531,,,,,,,,,
1,1699,,,,0.6832706928253174,1.33466637134552,-3303.999267578125,15.0,15.0,,,
,1749,,,1556.5063953399658,,,,,,,,
,1749,,2.3696422576904297,,,,,,,,,
1,1749,,,,0.6957194805145264,1.3719981908798218,-3195.0,15.0,15.0,,,
,1799,,,1671.5083122253418,,,,,,,,
,1799,,11.520862579345703,,,,,,,,,
1,1799,,,,0.7126805186271667,1.350445032119751,-3272.0,15.0,15.0,,,
,1849,,,1470.634937286377,,,,,,,,
,1849,,5.473613739013672,,,,,,,,,
1,1849,,,,0.665115475654602,1.3287979364395142,-3233.0,15.0,15.0,,,
,1899,,,1433.6416721343994,,,,,,,,
,1899,,12.761354446411133,,,,,,,,,
1,1899,,,,0.6889949440956116,1.2934849262237549,-3270.0,15.0,15.0,,,
,1949,,,1865.555763244629,,,,,,,,
,1949,,1.993417739868164,,,,,,,,,
1,1949,,,,0.6397173404693604,1.3587497472763062,-3173.000244140625,15.0,15.0,,,
,1999,,,1782.2535037994385,,,,,,,,
,1999,,10.50257682800293,,,,,,,,,
1,1999,,,,0.7149090766906738,1.324984073638916,-3463.0,15.0,15.0,,,
,2049,,,1723.9413261413574,,,,,,,,
,2049,,2.8657913208007812,,,,,,,,,
1,2049,,,,0.6542337536811829,1.3586783409118652,-3281.000244140625,15.0,15.0,,,
,2099,,,1433.9547157287598,,,,,,,,
,2099,,10.62321662902832,,,,,,,,,
1,2099,,,,0.6916115880012512,1.3523417711257935,-3140.00048828125,15.0,15.0,,,
,2149,,,1422.4977493286133,,,,,,,,
,2149,,2.629995346069336,,,,,,,,,
1,2149,,,,0.6761324405670166,1.340267300605774,-3140.0,15.0,15.0,,,
,2199,,,1791.7110919952393,,,,,,,,
,2199,,16.568422317504883,,,,,,,,,
1,2199,,,,0.6493187546730042,1.3436565399169922,-3097.0,15.0,15.0,,,
,2249,,,1434.3338012695312,,,,,,,,
,2249,,2.6073455810546875,,,,,,,,,
1,2249,,,,0.6771084666252136,1.3561639785766602,-2924.0,15.0,15.0,,,
,2299,,,1521.3162899017334,,,,,,,,
,2299,,9.68027114868164,,,,,,,,,
1,2299,,,,0.7014206647872925,1.3107616901397705,-3248.0,15.0,15.0,,,
,2349,,,1432.9159259796143,,,,,,,,
,2349,,5.13005256652832,,,,,,,,,
1,2349,,,,0.7006150484085083,1.3293991088867188,-3239.0,15.0,15.0,,,
,2399,,,1472.944974899292,,,,,,,,
,2399,,11.096715927124023,,,,,,,,,
1,2399,,,,0.6921659111976624,1.339263677597046,-3350.999755859375,15.0,15.0,,,
,2449,,,1755.6536197662354,,,,,,,,
,2449,,2.7306079864501953,,,,,,,,,
1,2449,,,,0.6697129607200623,1.314958095550537,-3286.000244140625,15.0,15.0,,,
,2499,,,1462.9669189453125,,,,,,,,
,2499,,10.38503646850586,,,,,,,,,
1,2499,,,,0.6989982724189758,1.362389326095581,-3272.000244140625,15.0,15.0,,,
1,2499,,,,,,,,,38.648658752441406,3390.239990234375,-3390.239990234375
,2500,2014.3033401966095,,,,,,,,,,
,2549,,,1479.2146682739258,,,,,,,,
,2549,,6.581306457519531,,,,,,,,,
2,2549,,,,0.696151852607727,1.3620727062225342,-3189.999755859375,15.0,15.0,,,
,2599,,,1782.4833393096924,,,,,,,,
,2599,,12.052774429321289,,,,,,,,,
2,2599,,,,0.7228565216064453,1.3522508144378662,-3226.000244140625,15.0,15.0,,,
